UTC Date / Time;Date / Time;Action;Service;Protocol;Direction;Risk;Policy;Policy Type;Other Policies;Category;In;Out;Src. MAC;Src. Ip;Src. Port;Src. Name;Src. Network;Src. Region;Src. Zone;Dst. Domain;Dst. MAC;Dst. Ip;Dst. Port;Dst. Name;Dst. Network;Dst. Region;Dst. Zone;Signature;Signature ID;Bytes;Bytes Rec.;Bytes Sent;Packets;Packets Rec.;Packets Sent;Session Id;Flow Count
2025-11-18T23:57:23.373Z;Nov 19, 2025 12:57:23.373 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;81.20.205.228;51434;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-18T23:57:23.374Z;Nov 19, 2025 12:57:23.374 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.10.96.116;43267;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-18T23:57:23.375Z;Nov 19, 2025 12:57:23.375 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.175.122.128;1000;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-18T23:57:23.375Z;Nov 19, 2025 12:57:23.375 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-18T23:57:23.375Z;Nov 19, 2025 12:57:23.375 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-18T23:57:24.215Z;Nov 19, 2025 12:57:24.215 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;33415;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-18T23:57:24.215Z;Nov 19, 2025 12:57:24.215 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35307;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-18T23:57:45.631Z;Nov 19, 2025 12:57:45.631 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;6
2025-11-18T23:57:46.242Z;Nov 19, 2025 12:57:46.242 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;46507;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-18T23:59:10.349Z;Nov 19, 2025 12:59:10.349 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;44173;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:00:19.612Z;Nov 19, 2025 1:00:19.612 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;85.113.214.129;9872;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:00:24.612Z;Nov 19, 2025 1:00:24.612 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.5.180;63991;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:00:29.442Z;Nov 19, 2025 1:00:29.442 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;40795;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:01:25.952Z;Nov 19, 2025 1:01:25.952 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;132;null;null;1;null;null;;5
2025-11-19T00:01:25.955Z;Nov 19, 2025 1:01:25.955 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;37.21.164.148;1818;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:01:25.993Z;Nov 19, 2025 1:01:25.993 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;59608;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T00:01:26.147Z;Nov 19, 2025 1:01:26.147 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.227.49.79;2969;;;RU;External;;;143;null;null;1;null;null;;2
2025-11-19T00:01:27.47Z;Nov 19, 2025 1:01:27.470 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.31.205;51430;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:01:28.472Z;Nov 19, 2025 1:01:28.472 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.25.24.136;37563;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:01:29.708Z;Nov 19, 2025 1:01:29.708 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.140.85.115;1347;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:02:24.863Z;Nov 19, 2025 1:02:24.863 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T00:02:25.586Z;Nov 19, 2025 1:02:25.586 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;43661;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:03:40.684Z;Nov 19, 2025 1:03:40.684 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;37701;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:04:55.774Z;Nov 19, 2025 1:04:55.774 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;40729;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:06:02.091Z;Nov 19, 2025 1:06:02.091 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.092Z;Nov 19, 2025 1:06:02.092 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;213.80.189.152;63003;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.093Z;Nov 19, 2025 1:06:02.093 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.61.77.132;51413;;;RU;External;;;132;null;null;1;null;null;;2
2025-11-19T00:06:02.094Z;Nov 19, 2025 1:06:02.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.094Z;Nov 19, 2025 1:06:02.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.094Z;Nov 19, 2025 1:06:02.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;81.20.205.228;51434;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.094Z;Nov 19, 2025 1:06:02.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.094Z;Nov 19, 2025 1:06:02.094 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.095Z;Nov 19, 2025 1:06:02.095 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.175.122.128;1000;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.095Z;Nov 19, 2025 1:06:02.095 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.10.96.116;43267;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.103Z;Nov 19, 2025 1:06:02.103 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:06:02.103Z;Nov 19, 2025 1:06:02.103 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T00:06:02.854Z;Nov 19, 2025 1:06:02.854 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;38185;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:06:02.855Z;Nov 19, 2025 1:06:02.855 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;33179;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:06:02.855Z;Nov 19, 2025 1:06:02.855 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;49067;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:06:02.856Z;Nov 19, 2025 1:06:02.856 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;52481;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:06:02.856Z;Nov 19, 2025 1:06:02.856 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;47893;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:06:02.856Z;Nov 19, 2025 1:06:02.856 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;57813;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:06:10.861Z;Nov 19, 2025 1:06:10.861 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;44617;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:08:14.004Z;Nov 19, 2025 1:08:14.004 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;37405;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:08:44.684Z;Nov 19, 2025 1:08:44.684 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;59608;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:08:59.687Z;Nov 19, 2025 1:08:59.687 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;89.169.48.224;19461;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:10:24.698Z;Nov 19, 2025 1:10:24.698 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;84.53.216.7;14478;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:10:29.173Z;Nov 19, 2025 1:10:29.173 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;33551;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:10:34.7Z;Nov 19, 2025 1:10:34.700 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;92.127.29.32;49001;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:11:32.404Z;Nov 19, 2025 1:11:32.404 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;5
2025-11-19T00:11:39.709Z;Nov 19, 2025 1:11:39.709 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;109.229.113.114;33459;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:12:46.343Z;Nov 19, 2025 1:12:46.343 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;50095;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:13:54.729Z;Nov 19, 2025 1:13:54.729 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;94.243.9.118;7171;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.317Z;Nov 19, 2025 1:13:56.317 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;132;null;null;1;null;null;;6
2025-11-19T00:13:56.318Z;Nov 19, 2025 1:13:56.318 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.319Z;Nov 19, 2025 1:13:56.319 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;213.80.189.152;63003;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.32Z;Nov 19, 2025 1:13:56.320 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.32Z;Nov 19, 2025 1:13:56.320 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;185.61.77.132;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.321Z;Nov 19, 2025 1:13:56.321 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.321Z;Nov 19, 2025 1:13:56.321 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.321Z;Nov 19, 2025 1:13:56.321 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.322Z;Nov 19, 2025 1:13:56.322 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;81.20.205.228;51434;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.323Z;Nov 19, 2025 1:13:56.323 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.10.96.116;43267;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.323Z;Nov 19, 2025 1:13:56.323 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;46.175.122.128;1000;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:13:56.434Z;Nov 19, 2025 1:13:56.434 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;50335;UNAS 25:f4;V100;;Internal;;;95.24.3.205;49286;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:13:56.434Z;Nov 19, 2025 1:13:56.434 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;40301;UNAS 25:f4;V100;;Internal;;;95.37.4.105;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:13:56.434Z;Nov 19, 2025 1:13:56.434 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;34279;UNAS 25:f4;V100;;Internal;;;46.36.31.253;56954;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:13:56.434Z;Nov 19, 2025 1:13:56.434 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;56215;UNAS 25:f4;V100;;Internal;;;88.201.229.181;51413;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:13:56.435Z;Nov 19, 2025 1:13:56.435 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;59629;UNAS 25:f4;V100;;Internal;;;178.76.243.177;52056;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:13:56.435Z;Nov 19, 2025 1:13:56.435 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;33169;UNAS 25:f4;V100;;Internal;;;188.128.33.1;57608;;;RU;External;;;60;null;null;1;null;null;;9
2025-11-19T00:14:04.444Z;Nov 19, 2025 1:14:04.444 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;40773;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:15:02.347Z;Nov 19, 2025 1:15:02.347 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;3
2025-11-19T00:15:19.539Z;Nov 19, 2025 1:15:19.539 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;50223;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:16:26.024Z;Nov 19, 2025 1:16:26.024 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.3.205;59608;;;RU;External;;;132;null;null;1;null;null;;4
2025-11-19T00:16:26.026Z;Nov 19, 2025 1:16:26.026 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.227.49.79;2969;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:16:28.07Z;Nov 19, 2025 1:16:28.070 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.27.22.2;3546;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:16:28.072Z;Nov 19, 2025 1:16:28.072 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.24.31.205;51430;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:16:29.071Z;Nov 19, 2025 1:16:29.071 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;31.162.5.250;1575;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:16:29.071Z;Nov 19, 2025 1:16:29.071 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.25.24.136;37563;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:16:30.101Z;Nov 19, 2025 1:16:30.101 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;91.215.90.16;2442;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:16:30.307Z;Nov 19, 2025 1:16:30.307 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.140.85.115;1347;;;RU;External;;;143;null;null;1;null;null;;1
2025-11-19T00:17:25.69Z;Nov 19, 2025 1:17:25.690 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35911;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:18:40.778Z;Nov 19, 2025 1:18:40.778 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;43883;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:19:27.975Z;Nov 19, 2025 1:19:27.975 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;3
2025-11-19T00:19:55.879Z;Nov 19, 2025 1:19:55.879 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;35237;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:21:10.975Z;Nov 19, 2025 1:21:10.975 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;41027;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:23:26.141Z;Nov 19, 2025 1:23:26.141 AM;blocked;Other;tcp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;38063;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;60;null;null;1;null;null;;8
2025-11-19T00:23:59.828Z;Nov 19, 2025 1:23:59.828 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;5.140.85.115;1347;;;RU;External;;;132;null;null;1;null;null;;1
2025-11-19T00:24:35.314Z;Nov 19, 2025 1:24:35.314 AM;blocked;Other;udp;outgoing;low;;Protection;;;V100;Internet 1;6c:1f:f7:8e:25:f4;10.10.100.100;51413;UNAS 25:f4;V100;;Internal;;;95.66.128.95;12504;;;RU;External;;;132;null;null;1;null;null;;6
